37.6,61.2,11.4
37.5,63.5,11.5
37.5714285714286,65.4285714285714,11.4285714285714
37.5714285714286,67.4285714285714,11.4285714285714
37.5,69.5,11.5
37.3333333333333,71,11.6666666666667
39,22,12
39.4285714285714,23.5714285714286,11.5714285714286
39.5,25.5,11.5
39.5,27.5,11.5
39.5714285714286,29.4285714285714,11.4285714285714
39.5,31.5,11.5
39.5,33.5,11.5
40,35.5,11
39.5,37.5,11.5
39.5,39.5,11.5
39.4285714285714,41.4285714285714,11.4285714285714
39,43.5,11.5
39.5,45.5,11.3333333333333
39.4,47.4,11.4
39,49.5,11.5
39.5,51.5,11.5
39.5,53.5,11.5
39.5714285714286,55.4285714285714,11.5714285714286
39.6666666666667,57.3333333333333,11
39.5,59.5,11.5
39.5,61.5,11.5
39.5,63.5,11.5
39.5,65.5,11.5
39.5,67.5,11.5
39.4285714285714,69.4285714285714,11.5714285714286
41,24,12
41.4285714285714,25.5714285714286,11.5714285714286
41.5,27.5,11.5
41.5,29.5,11.5
41.5,31.5,11.5
41.5,33.5,11.5
41.5,35.3333333333333,11.3333333333333
41.3333333333333,37.5,11.3333333333333
41.25,39.25,11.25
41.5,42,11.5
41.5,43.5,11.5
41.5714285714286,45.5714285714286,11.4285714285714
41.5714285714286,47.4285714285714,11.4285714285714
41.5,49.5,11.5
41.5,51,11.5
41.25,53.75,11.25
41.3333333333333,55.5,11.3333333333333
41.5714285714286,57.5714285714286,11.4285714285714
41.5,59.5,11.5
41.5,61.5,11.5
41.5,63.5,11.5
41.5,65.5,11.5
41.4285714285714,67.4285714285714,11.5714285714286
41,69,12
43,26,12
43.25,27.75,11.75
43.3333333333333,29.5,11.6666666666667
43.5,31.5,11.5
43.3333333333333,33.5,11.3333333333333
43.3333333333333,35.6666666666667,11.3333333333333
43.5,37,11.5
43.4,41.8,11.6
43.5,43.5,11.5
43.5,45.5,11.5
43.5,47.5,11.5
43.5,49.5,11.5
43.3333333333333,51,11.6666666666667
43.5,56,11.5
43.25,57.75,11.25
43.4285714285714,59.5714285714286,11.4285714285714
43.5,61.5,11.5
43.3333333333333,63.5,11.6666666666667
43,65.3333333333333,11.6666666666667
43,67,12
45.5,34,12
45,35.5,12
45.6666666666667,42,11.3333333333333
45.5,43.5,11.5
45.5,45.5,11.5
45.5,47.5,11.5
45.5,49.5,11.5
46,51,11
45.3333333333333,57.6666666666667,12
47.3333333333333,43.6666666666667,11.5
47.3333333333333,45.3333333333333,11.5
47.5,47.5,11.5
47.3333333333333,49.3333333333333,11.5
49.5,44,12
50,45,12
49.5,48,12
49.5,49,12
60,24,12
60,25.5,12
59.5,27.5,12
59.5,29.5,12
60,31.5,12
60,61.5,12
59.5,63.5,12
59.6666666666667,65.3333333333333,12
60,67.5,12
60,69,12
61.5,23.5,12
61.5,25.5,12
61.5,27.5,12
61.5714285714286,29.5714285714286,11.5714285714286
61.6666666666667,31.5,11.6666666666667
61.5,33,12
61.5,60,12
61.6666666666667,61.5,11.6666666666667
61.5,63.3333333333333,11.6666666666667
61.5,65.5,12
61.5,67.5,12
61.5,69.5,12
63.5,23.5,12
63.5,25.5,12
63.5,27.5,12
63.5,29.5,11.5
63.5,31.5,11.5
63.5,33.5,12
63.6,59.6,11.8
63.5,61.5,11.5
63.5,63.3333333333333,11.6666666666667
63.5,65.5,12
63.5,67.5,12
63.5,69.5,12
65,24,12
65,25.5,12
65.3333333333333,27.6666666666667,12
65.4285714285714,29.5714285714286,11.5714285714286
65.5,31.5,11.5
65.5,33.5,12
66,58,12
65.4,59.6,11.8
65.5,61.5,11.5
65.5,63.3333333333333,11.6666666666667
65.3333333333333,65.3333333333333,12
65,67.5,12
65,69,12
67,28,12
67.3333333333333,29.6666666666667,12
67.5,31.5,12
67.5,33.5,12
67.5,58,12
67.5,59.5,12
67.5,61.5,12
67.3333333333333,63.3333333333333,12
20,34,14
20,35.5,14
20,37.5,14
20,39.5,14
20,41,14
20,52,14
20,53.5,14
20,55.5,14
20,57.5,14
22,29.6666666666667,13.6666666666667
21.6666666666667,31.5,13.6666666666667
21.5,33.5,13.5
21.5,35.5,13.5
21.5,37.5,13.5
21.5,39.5,13.5
21.5714285714286,41.4285714285714,13.5714285714286
21.6666666666667,43,13.6666666666667
21.75,49.75,13.75
21.5714285714286,51.5714285714286,13.5714285714286
21.5,53.5,13.5
21.5,55.5,13.5
21.5,57.5,13.5
21.5,59.5,13.5
21.8,61.4,13.6
22,63.3333333333333,13.6666666666667
24,26,14
23.5714285714286,27.5714285714286,13.5714285714286
23.5,29.5,13.5
23.5,31.5,13.5
23.5,33.5,13.5
23.5,35.5,13.5
23.5,37.5,13.5
23.5,39.5,13.5
23.5,41.5,13.5
23.5,43.3333333333333,13.6666666666667
23.5714285714286,49.5714285714286,13.5714285714286
23.5,51.5,13.5
23.5,53.5,13.5
23.5,55.5,13.5
23.5,57.5,13.5
23.5,59.5,13.5
23.5,61.5,13.5
23.5,63.5,13.5
23.6666666666667,65.3333333333333,13.5
24,67,14
26,24,14
25.5,25.5,13.5
25.5,27.5,13.5
25.4285714285714,29.4285714285714,13.4285714285714
25.4285714285714,31.5714285714286,13.4285714285714
25.5,33.5,13.5
25.5,35.5,13.5
25.5,37.5,13.5
25.5,39.5,13.5
25.5,41.5,13.5
25.5,43.5,13.5
25.5,49.5,13.5
25.5,51.5,13.5
25.5,53.5,13.5
25.5,55.5,13.5
25.5,57.5,13.5
25.5,59.5,13.5
25.4285714285714,61.4285714285714,13.4285714285714
25.4285714285714,63.5714285714286,13.4285714285714
25.5,65.5,13.5
25.5714285714286,67.4285714285714,13.5714285714286
26,69,14
27.5714285714286,23.5714285714286,13.5714285714286
27.5,25.5,13.5
27.25,27.25,13.5
27.5,29.5,13
27.4,31.6,13.2
27.2,33.6,13.4
27.6,35.6,13.4
27.5714285714286,37.5714285714286,13.4285714285714
27.5,39.5,13.5
27.5,41.5,13.5
27.5,43.3333333333333,13.6666666666667
27.6,45.4,13.8
27.6666666666667,47.5,13.6666666666667
27.4285714285714,49.5714285714286,13.5714285714286
27.5,51.5,13.5
27.5,53.5,13.5
27.5714285714286,55.4285714285714,13.4285714285714
27.75,57.5,13.5
27.2,59.4,13.4
27.4,61.4,13.2
27.5,63.5,13
27.25,65.75,13.5
27.5,67.5,13.5
27.6666666666667,69.3333333333333,13.5
30,22,13
29.5,23.5,13.5
29.5,25.5,13.5
29.5,27.5,14
29,29.5,13
29.5,31.5,13
29.5714285714286,33.5714285714286,13.4285714285714
